timestamp,red,ir
1766327518.6486726,116971,111071
1766327518.6597137,117282,111188
1766327518.6707704,117087,111148
1766327518.681852,117087,111148
1766327518.6928945,117310,111198
1766327518.7039473,117197,111210
1766327518.7149992,117197,111210
1766327518.7260408,117197,111210
1766327518.737217,117416,111242
1766327518.7482636,117275,111214
1766327518.7593052,117275,111214
1766327518.7703679,117275,111214
1766327518.7814438,117275,111214
1766327518.792484,117368,111271
1766327518.8035264,117368,111271
1766327518.8145523,117639,111331
1766327518.8256068,117490,111333
1766327518.8366454,117490,111333
1766327518.8476884,117490,111333
1766327518.8587275,117642,111322
1766327518.8697972,117553,111340
1766327518.8808413,117553,111340
1766327518.891915,117630,111303
1766327518.902953,117661,111389
1766327518.9139972,117661,111389
1766327518.9250598,117661,111389
1766327518.9361842,117730,111364
1766327518.9473743,117750,111435
1766327518.9585986,117750,111435
1766327518.9697409,117812,111413
1766327518.9807925,117677,111384
1766327518.9918346,117677,111384
1766327519.0028546,117677,111384
1766327519.0138617,117920,111439
1766327519.0248914,117196,111171
1766327519.0359018,117196,111171
1766327519.046908,117196,111171
1766327519.0579147,118071,111482
1766327519.0689352,116923,111068
1766327519.0799432,116923,111068
1766327519.0909727,118150,111551
1766327519.1020238,116820,111030
1766327519.113129,116820,111030
1766327519.1241927,116820,111030
1766327519.135287,118240,111558
1766327519.1463335,116825,111045
1766327519.1573725,116825,111045
1766327519.1684358,118333,111616
1766327519.1794803,116833,111042
1766327519.1905196,116833,111042
1766327519.2015574,116833,111042
1766327519.2126012,118373,111612
1766327519.223671,116950,111097
1766327519.2347167,116950,111097
1766327519.24577,116950,111097
1766327519.2568088,118469,111637
1766327519.2678711,117020,111103
1766327519.2789168,117020,111103
1766327519.2899566,118409,111645
1766327519.3009944,117041,111114
1766327519.3120627,117041,111114
1766327519.3231173,117041,111114
1766327519.3342054,117966,111425
1766327519.3452475,117080,111140
1766327519.3563855,117080,111140
1766327519.3674674,117679,111296
1766327519.3785138,117152,111158
1766327519.3895574,117152,111158
1766327519.4005964,117152,111158
1766327519.411697,117568,111272
1766327519.4227552,117256,111182
1766327519.4338205,117256,111182
1766327519.4448779,117256,111182
1766327519.4559226,117579,111270
1766327519.4669926,117343,111228
1766327519.4780362,117343,111228
1766327519.4891388,117668,111284
1766327519.5001998,117506,111296
1766327519.5112395,117506,111296
1766327519.5223017,117506,111296
1766327519.5334308,117771,111353
1766327519.5444777,117605,111340
1766327519.5555236,117605,111340
1766327519.566587,117806,111337
1766327519.5776286,117722,111360
1766327519.5886676,117722,111360
1766327519.599821,117722,111360
1766327519.6108668,117854,111369
1766327519.6219318,117789,111406
1766327519.6329732,117789,111406
1766327519.644011,117789,111406
1766327519.655086,117819,111376
1766327519.6661513,117904,111466
1766327519.6771955,117904,111466
1766327519.6882384,117910,111374
1766327519.6992762,117973,111472
1766327519.7103186,117973,111472
1766327519.7213886,117973,111472
1766327519.7325013,118000,111414
1766327519.7435656,118040,111531
1766327519.7546058,118040,111531
1766327519.7656686,118081,111462
1766327519.776711,118022,111490
1766327519.7877786,118022,111490
1766327519.7988164,118022,111490
1766327519.8098538,118197,111499
1766327519.820911,117637,111341
1766327519.8319566,117637,111341
1766327519.8429885,117637,111341
1766327519.8540237,118274,111541
1766327519.8651671,117314,111200
1766327519.8762097,117314,111200
1766327519.887265,118336,111550
1766327519.8983047,117282,111188
1766327519.9093404,117282,111188
1766327519.9203994,117282,111188
1766327519.9314806,118400,111579
1766327519.9425673,117310,111198
1766327519.9546723,117310,111198
1766327519.9658384,118491,111624
1766327519.9769573,117416,111242
1766327519.9879997,117416,111242
1766327519.9990451,117416,111242
1766327520.0100887,118538,111629
1766327520.0212939,117275,111214
1766327520.0324364,117275,111214
1766327520.0435534,118400,111543
1766327520.054659,117639,111331
1766327520.0658271,117639,111331
1766327520.076874,117639,111331
1766327520.0878782,117921,111346
1766327520.0988848,117642,111322
1766327520.1098838,117642,111322
1766327520.1208806,117642,111322
1766327520.131904,117597,111232
1766327520.1429465,117630,111303
1766327520.1539254,117630,111303
1766327520.1649177,117559,111187
1766327520.1758943,117730,111364
1766327520.186868,117730,111364
1766327520.197906,117730,111364
1766327520.2088864,117562,111214
1766327520.219954,117812,111413
1766327520.230998,117812,111413
1766327520.2420456,117607,111235
1766327520.2531216,117920,111439
1766327520.2641897,117920,111439
1766327520.2752514,117920,111439
1766327520.286294,117702,111267
1766327520.2973294,118071,111482
1766327520.3083673,118071,111482
1766327520.3194191,118071,111482
1766327520.3304582,117756,111284
1766327520.3415518,118150,111551
1766327520.352595,118150,111551
1766327520.363663,117770,111272
1766327520.3747292,118240,111558
1766327520.3857687,118240,111558
1766327520.3968081,118240,111558
1766327520.4078622,117784,111288
1766327520.4189167,118333,111616
1766327520.4299605,118333,111616
1766327520.4409983,117802,111283
1766327520.4520397,118373,111612
1766327520.4630907,118373,111612
1766327520.4741442,118373,111612
1766327520.4851842,117917,111340
1766327520.4962482,118469,111637
1766327520.5072904,118469,111637
1766327520.5183747,118469,111637
1766327520.5294156,117974,111376
1766327520.540526,118409,111645
1766327520.5515711,118409,111645
1766327520.562617,118113,111391
1766327520.573689,117966,111425
1766327520.5847325,117966,111425
1766327520.5959632,117966,111425
1766327520.6070192,118196,111443
1766327520.618114,117679,111296
1766327520.6291602,117679,111296
1766327520.6402009,118251,111485
1766327520.651478,117568,111272
1766327520.6625211,117568,111272
1766327520.6735852,117568,111272
1766327520.6846282,118322,111490
1766327520.695679,117579,111270
1766327520.7067258,117579,111270
1766327520.7177904,117579,111270
1766327520.728839,118417,111543
1766327520.7399416,117668,111284
1766327520.7509947,117668,111284
1766327520.762034,118387,111505
1766327520.773137,117771,111353
1766327520.7842023,117771,111353
1766327520.79524,117771,111353
1766327520.8062766,118013,111344
1766327520.8173301,117806,111337
1766327520.8283732,117806,111337
1766327520.8394132,117626,111188
1766327520.8504856,117854,111369
1766327520.8615212,117854,111369
1766327520.8726022,117854,111369
1766327520.883649,117480,111118
1766327520.894689,117819,111376
1766327520.9057431,117819,111376
1766327520.9168158,117819,111376
1766327520.9278953,117428,111089
1766327520.9389846,117910,111374
1766327520.9501405,117910,111374
1766327520.9613516,117466,111110
1766327520.9724944,118000,111414
1766327520.9835505,118000,111414
1766327520.994592,118000,111414
1766327521.0056353,117562,111141
1766327521.0166974,118081,111462
1766327521.0278118,118081,111462
1766327521.0388293,117636,111183
1766327521.0498345,118197,111499
1766327521.0608456,118197,111499
1766327521.0718765,118197,111499
1766327521.0828846,117679,111186
1766327521.0938919,118274,111541
1766327521.1048982,118274,111541
1766327521.1159186,118274,111541
1766327521.1269228,118336,111550
1766327521.13803,118336,111550
1766327521.149111,118336,111550
1766327521.1601837,117752,111211
1766327521.1712594,118400,111579
1766327521.182295,118400,111579
1766327521.1933396,118400,111579
1766327521.2044058,117853,111244
1766327521.215463,118491,111624
1766327521.226519,118491,111624
1766327521.2375662,117956,111301
1766327521.2486053,118538,111629
1766327521.2596457,118538,111629
1766327521.2707,118538,111629
1766327521.281741,118129,111359
1766327521.2927787,118400,111543
1766327521.3038213,118400,111543
1766327521.3148775,118400,111403
1766327521.3259263,117921,111346
1766327521.3370175,117921,111346
1766327521.3480647,117921,111346
1766327521.3591015,118367,111447
1766327521.3701909,117597,111232
1766327521.3812354,117597,111232
1766327521.3922744,117597,111232
1766327521.4033139,118474,111472
1766327521.4143887,117559,111187
1766327521.4254436,117559,111187
1766327521.4365158,118507,111515
1766327521.4475574,117562,111214
1766327521.4585946,117562,111214
1766327521.4696615,117562,111214
1766327521.4807053,118573,111531
1766327521.4917479,117607,111235
1766327521.5027833,117607,111235
1766327521.5138195,118663,111566
1766327521.524882,117702,111267
1766327521.536008,117702,111267
1766327521.5470717,117702,111267
1766327521.5581467,118457,111456
1766327521.5692096,117756,111284
1766327521.5802622,117756,111284
1766327521.5915935,117756,111284
1766327521.6027927,117917,111232
1766327521.6139545,117770,111272
1766327521.6251493,117770,111272
1766327521.6362865,117686,111111
1766327521.6473544,117784,111288
1766327521.6583104,117784,111288
1766327521.669278,117784,111288
1766327521.6802351,117643,111123
1766327521.6911871,117802,111283
1766327521.7021432,117802,111283
1766327521.7130976,117614,111083
1766327521.7240598,117917,111340
1766327521.7350423,117917,111340
1766327521.7460177,117917,111340
1766327521.7569966,117713,111152
1766327521.7679613,117974,111376
1766327521.7789226,117974,111376
1766327521.7898765,117974,111376
1766327521.800829,117853,111210
1766327521.8117821,118113,111391
1766327521.822746,118113,111391
1766327521.8337004,117873,111234
1766327521.8446538,118196,111443
1766327521.8556056,118196,111443
1766327521.8665693,118196,111443
1766327521.877539,117851,111208
1766327521.8884945,118251,111485
1766327521.8994472,118251,111485
1766327521.9104164,118251,111485
1766327521.9213824,117888,111231
1766327521.9323566,118322,111490
1766327521.9433293,118322,111490
1766327521.954407,117969,111258
1766327521.9654648,118417,111543
1766327521.9765077,118417,111543
1766327521.9875476,118417,111543
1766327521.9985898,118087,111302
1766327522.0096226,118387,111505
1766327522.0207045,118387,111505
1766327522.0317452,118247,111368
1766327522.0428357,118013,111344
1766327522.0538962,118013,111344
1766327522.064912,118013,111344
1766327522.0759842,118304,111384
1766327522.0871859,117626,111188
1766327522.098274,117626,111188
1766327522.1093695,117626,111188
1766327522.1210454,118352,111389
1766327522.132143,117480,111118
1766327522.1433244,117480,111118
1766327522.154486,118444,111440
1766327522.165596,117428,111089
1766327522.1767323,117428,111089
1766327522.187971,117428,111089
1766327522.1992092,118471,111464
1766327522.2104247,117466,111110
1766327522.2215023,117466,111110
1766327522.2326021,118561,111446
1766327522.2436807,117562,111141
1766327522.2546556,117562,111141
1766327522.2656436,117562,111141
1766327522.2766008,118419,111412
1766327522.287558,117636,111183
1766327522.2985127,117636,111183
1766327522.3094656,117969,111213
1766327522.3204322,117679,111186
1766327522.3313878,117679,111186
1766327522.342393,117679,111186
1766327522.3533552,117731,111132
1766327522.3643193,117666,111163
1766327522.3752913,117666,111163
1766327522.3862493,117666,111163
1766327522.397203,117703,111109
1766327522.4082344,117752,111211
1766327522.4192035,117752,111211
1766327522.4301586,117722,111157
1766327522.4411151,117853,111244
1766327522.452074,117853,111244
1766327522.4630363,117853,111244
1766327522.4739957,117830,111166
1766327522.484951,117956,111301
1766327522.4959042,117956,111301
1766327522.5068564,117956,111301
1766327522.5178146,117892,111185
1766327522.528768,118129,111359
1766327522.5397506,118129,111359
1766327522.5507073,117956,111221
1766327522.5616615,118260,111403
1766327522.5726247,118260,111403
1766327522.5835788,118260,111403
1766327522.5947363,117945,111210
1766327522.6057396,118367,111447
1766327522.616712,118367,111447
1766327522.6276693,117983,111220
1766327522.638624,118474,111472
1766327522.649579,118474,111472
1766327522.660564,118474,111472
1766327522.6715274,118025,111246
1766327522.6824856,118507,111515
1766327522.6934385,118507,111515
1766327522.704394,118507,111515
1766327522.7153542,118113,111277
1766327522.7263076,118573,111531
1766327522.7372887,118573,111531
1766327522.74826,118198,111323
1766327522.7592154,118663,111566
1766327522.7701786,118663,111566
1766327522.7811348,118663,111566
1766327522.7920866,118278,111346
1766327522.8030443,118457,111456
1766327522.814002,118457,111456
1766327522.8249753,118457,111456
1766327522.8359299,118457,111456
1766327522.8468833,117917,111232
1766327522.8578348,117917,111232
1766327522.8688512,118390,111397
1766327522.8798213,117686,111111
1766327522.890775,117686,111111
1766327522.9017298,117686,111111
1766327522.9126837,118441,111403
1766327522.9236465,117643,111123
1766327522.934624,117643,111123
1766327522.9455972,118427,111388
1766327522.9565969,117614,111083
1766327522.9675643,117614,111083
1766327522.9785204,117614,111083
1766327522.989474,118072,111232
1766327523.0004268,117713,111152
1766327523.0113795,117713,111152
1766327523.0223405,117713,111152
1766327523.0333977,117682,111075
1766327523.0449965,117853,111210
1766327523.0560637,117853,111210
1766327523.0670366,117546,111042
1766327523.0779924,117873,111234
1766327523.0889516,117873,111234
1766327523.0999053,117873,111234
1766327523.1108708,117509,111011
1766327523.1218395,117851,111208
1766327523.1327958,117851,111208
1766327523.143768,117525,111041
1766327523.154955,117888,111231
1766327523.1660066,117888,111231
1766327523.1769693,117888,111231
1766327523.187994,117651,111061
1766327523.199024,117969,111258
1766327523.2099855,117969,111258
1766327523.2209666,117969,111258
1766327523.2319326,117767,111105
1766327523.2428894,118087,111302
1766327523.2538445,118087,111302
1766327523.2648106,117758,111129
1766327523.275774,118247,111368
1766327523.286728,118247,111368
1766327523.2976797,118247,111368
1766327523.3086553,117755,111093
1766327523.3196151,118304,111384
1766327523.3305702,118304,111384
1766327523.3415363,118304,111384
1766327523.352491,117805,111120
1766327523.363449,118352,111389
1766327523.374423,118352,111389
1766327523.3853824,117910,111156
1766327523.3963404,118444,111440
1766327523.4072945,118444,111440
1766327523.4182956,118444,111440
1766327523.42925,118015,111197
1766327523.4402027,118471,111464
1766327523.4513242,118471,111464
1766327523.4624,118105,111223
1766327523.4735522,118561,111446
1766327523.4845593,118561,111446
1766327523.495517,118561,111446
1766327523.506474,118254,111283
1766327523.5174408,118419,111412
1766327523.5283968,118419,111412
1766327523.5393636,118419,111412
1766327523.550317,118316,111321
1766327523.5612683,117969,111213
1766327523.5722315,117969,111213
1766327523.5831833,118449,111341
1766327523.594308,117731,111132
1766327523.6052804,117731,111132
1766327523.6162462,117731,111132
1766327523.627203,118546,111401
1766327523.638155,117703,111109
1766327523.6492062,117703,111109
1766327523.6602335,117703,111440
1766327523.6711977,117722,111157
1766327523.6821525,117722,111157
1766327523.6931033,117722,111157
1766327523.7040577,118465,111341
1766327523.7150211,117830,111166
1766327523.7259817,117830,111166
1766327523.7369492,117830,111166
1766327523.7480423,117954,111124
1766327523.758996,117892,111185
1766327523.7699623,117892,111185
1766327523.78092,117630,111005
1766327523.7918718,117956,111221
1766327523.8028233,117956,111221
1766327523.8137822,117956,111221
1766327523.8247437,117609,110994
1766327523.8356972,117945,111210
1766327523.846649,117945,111210
1766327523.8575997,117945,111210
1766327523.868562,117544,110994
1766327523.8795164,117983,111220
1766327523.890468,117983,111220
1766327523.901419,117650,110978
1766327523.9123697,118025,111246
1766327523.9233282,118025,111246
1766327523.9342856,118025,111246
1766327523.945245,117769,111062
1766327523.956196,118113,111277
1766327523.9671602,118113,111277
1766327523.9781177,118113,111277
1766327523.9890876,118198,111323
1766327524.0000412,118198,111323
1766327524.011009,118198,111323
1766327524.0219717,117822,111075
1766327524.0329278,118278,111346
1766327524.043962,118278,111346
1766327524.0550256,118278,111346
1766327524.0660653,117847,111093
1766327524.077042,118457,111456
1766327524.0879946,118457,111456
1766327524.09895,117893,111102
1766327524.109909,118390,111397
1766327524.1208723,118390,111397
1766327524.131823,118390,111397
1766327524.1427975,118016,111160
1766327524.153751,118441,111403
1766327524.164714,118441,111403
1766327524.1756666,118441,111403
1766327524.1866179,118086,111208
1766327524.1975698,118427,111388
1766327524.2085207,118427,111388
1766327524.2194767,118215,111206
1766327524.2304459,118072,111232
1766327524.2414098,118072,111232
1766327524.2523632,118072,111232
1766327524.263316,118298,111273
1766327524.2742803,117682,111075
1766327524.2852337,117682,111075
1766327524.2961879,117682,111303
1766327524.3071392,117546,111042
1766327524.3180969,117546,111042
1766327524.3290536,117546,111042
1766327524.3400273,118431,111323
1766327524.3509817,117509,111011
1766327524.3620355,117509,111011
1766327524.3730178,117509,111011
1766327524.3839707,118510,111344
1766327524.394928,117525,111041
1766327524.4058826,117525,111041
1766327524.4168534,118533,111373
1766327524.4278054,117651,111061
1766327524.438757,117651,111061
1766327524.4497073,117651,111061
1766327524.4606595,118257,111231
1766327524.4716184,117767,111105
1766327524.4825706,117767,111105
1766327524.4935224,117767,111105
1766327524.5044744,117737,111037
1766327524.5154305,117758,111129
1766327524.526383,117758,111129
1766327524.5373473,117581,110933
1766327524.5483012,117755,111093
1766327524.5592525,117755,111093
1766327524.5702167,117755,111093
1766327524.5811698,117541,110934
1766327524.5922039,117805,111120
1766327524.6032097,117805,111120
1766327524.6141784,117805,111120
1766327524.6251452,117910,111156
1766327524.6360989,117910,111156
1766327524.6470504,117910,111156
1766327524.658009,117610,110967
1766327524.6689687,118015,111197
1766327524.6799212,118015,111197
1766327524.6908734,118015,111197
1766327524.7018273,117726,111010
1766327524.7127988,118105,111223
1766327524.723759,118105,111223
1766327524.7347116,117770,111062
1766327524.7456784,118254,111283
1766327524.7566314,118254,111283
1766327524.7675889,118254,111283
1766327524.7785423,117766,111025
1766327524.7894945,118316,111321
1766327524.8004465,118316,111321
1766327524.8113968,118316,111321
1766327524.8223538,117788,111045
1766327524.833307,118449,111341
1766327524.8442607,118449,111341
1766327524.8552115,117910,111075
1766327524.866169,118546,111401
1766327524.8771257,118546,111401
1766327524.888077,118546,111401
1766327524.899028,118009,111120
1766327524.9099789,118642,111440
1766327524.9209383,118642,111440
1766327524.9318912,118642,111440
1766327524.9428523,118642,111440
1766327524.9538043,118465,111341
1766327524.9647613,118465,111341
1766327524.9757168,118203,111200
1766327524.9866683,117954,111124
1766327524.9976184,117954,111124
1766327525.0085745,117954,111124
1766327525.0195415,118276,111223
1766327525.0304964,117630,111005
1766327525.0414476,117630,111005
1766327525.0526338,118337,111232
1766327525.0637794,117609,110994
1766327525.074812,117609,110994
1766327525.085773,117609,110994
1766327525.0967357,118415,111277
1766327525.107766,117544,110994
1766327525.1187444,117544,110994
1766327525.1297019,117544,110994
1766327525.1406958,118451,111315
1766327525.1516526,117650,110978
1766327525.1626108,117650,110978
1766327525.173579,118536,111287
1766327525.1845355,117769,111062
1766327525.1955492,117769,111062
1766327525.2065089,117769,111062
1766327525.2174754,118258,111193
1766327525.2284424,117820,111080
1766327525.2393966,117820,111080
1766327525.25035,117820,111025
1766327525.2613108,117822,111075
1766327525.2722747,117822,111075
1766327525.2832282,117822,111075
1766327525.2941816,117637,110935
1766327525.305133,117847,111093
1766327525.316091,117847,111093
1766327525.3270454,117847,111093
1766327525.3380256,117606,110929
1766327525.3489983,117893,111102
1766327525.3599565,117893,111102
1766327525.3709242,117623,110958
1766327525.3818934,118016,111160
1766327525.3928506,118016,111160
1766327525.4038198,118016,111160
1766327525.4239032,117724,110971
1766327525.4348617,118086,111208
1766327525.4458172,118086,111208
1766327525.4567716,117846,111027
1766327525.4677382,118215,111206
1766327525.478693,118215,111206
1766327525.4896472,117863,111017
1766327525.5006006,118298,111273
1766327525.511554,118298,111273
1766327525.522517,118298,111273
1766327525.5334709,117886,111047
1766327525.5444734,118380,111303
1766327525.555431,118380,111303
1766327525.566394,118380,111303
1766327525.5773497,117965,111048
1766327525.588303,118431,111323
1766327525.599362,118431,111323
1766327525.6103325,118031,111126
1766327525.621306,118510,111344
1766327525.632261,118510,111344
1766327525.6432176,118510,111344
1766327525.654226,118141,111141
1766327525.6652017,118533,111373
1766327525.6761615,118533,111373
1766327525.6871176,118533,111373
1766327525.6980686,118533,111373
1766327525.709044,118257,111231
1766327525.7200108,118257,111231
1766327525.7309666,118359,111215
1766327525.7419553,117737,111037
1766327525.7529123,117737,111037
1766327525.7638865,117737,111037
1766327525.7748504,118437,111250
1766327525.785805,117581,110933
1766327525.796758,117581,110933
1766327525.8077106,118492,111260
1766327525.8186727,117541,110934
1766327525.8296268,117541,110934
1766327525.8407543,117541,110934
1766327525.85188,118558,111310
1766327525.8630347,117546,110944
1766327525.8741198,117546,110944
1766327525.88526,117546,110944
1766327525.8963258,118624,111349
1766327525.907382,117610,110967
1766327525.9184418,117610,110967
1766327525.933332,118696,111350
1766327525.9445646,117726,111010
1766327525.9558046,117726,111010
1766327525.9670584,118542,111259
1766327525.9782925,117770,111062
1766327525.9894907,117770,111062
1766327526.0007126,117770,111062
1766327526.0123122,118098,111080
1766327526.0322747,117766,111025
1766327526.043491,117766,111025
1766327526.054674,117881,110984
1766327526.065831,117788,111045
1766327526.0773525,117788,111045
1766327526.0888653,117806,110978
1766327526.1002684,117910,111075
1766327526.1113648,117910,111075
1766327526.1226168,117910,111075
1766327526.1337419,117839,110992
1766327526.144842,118009,111120
1766327526.1562889,118009,111120
1766327526.167339,117924,111048
1766327526.1783023,118642,111440
1766327526.189263,118642,111440
1766327526.2002184,118642,111440
1766327526.2111738,118064,111079
1766327526.2221482,118203,111200
1766327526.2331111,118203,111200
1766327526.2440662,118203,111104
1766327526.2550201,118276,111223
1766327526.265985,118276,111223
1766327526.2769415,118276,111223
1766327526.2879007,118060,111083
1766327526.298856,118337,111232
1766327526.3098085,118337,111232
1766327526.320773,118337,111232
1766327526.3317268,118111,111094
1766327526.3427138,118415,111277
1766327526.3536704,118415,111277
1766327526.364651,118190,111132
1766327526.3756218,118451,111315
1766327526.386581,118451,111315
1766327526.3975363,118451,111315
1766327526.4084947,118273,111168
1766327526.4194615,118536,111287
1766327526.4304159,118536,111287
1766327526.441371,118536,111287
1766327526.4523249,118342,111210
1766327526.4632812,118258,111193
1766327526.4742494,118258,111193
1766327526.4852262,118472,111211
1766327526.4961822,117844,111025
1766327526.5071347,117844,111025
1766327526.5180967,117844,111025
1766327526.529051,118537,111263
1766327526.5400326,117637,110935
1766327526.5509949,117637,110935
1766327526.5619488,117637,110935
1766327526.572914,117606,110929
1766327526.5838685,117606,110929
1766327526.595025,117606,110929
1766327526.606004,118664,111322
1766327526.6169758,117623,110958
1766327526.6279333,117623,110958
1766327526.6388955,117623,110958
1766327526.6499205,118743,111360
1766327526.6609397,117724,110971
1766327526.6719766,117724,110971
1766327526.6830006,118714,111331
1766327526.6940172,117846,111027
1766327526.7050402,117846,111027
1766327526.716072,117846,111027
1766327526.7270942,118360,111176
1766327526.7383559,117863,111017
1766327526.7494326,117863,111017
1766327526.7604966,117863,111017
1766327526.7715669,117863,111017
1766327526.7826142,117886,111047
1766327526.7936542,117886,111047
1766327526.8046942,117832,110964
1766327526.8157609,117965,111048
1766327526.8268003,117965,111048
1766327526.8378637,117965,111048
1766327526.8489206,117808,110952
1766327526.8599632,118031,111126
1766327526.8710191,118031,111126
1766327526.8820934,117788,110938
1766327526.8931432,118141,111141
1766327526.9041827,118141,111141
1766327526.9152472,118141,111141
1766327526.9262896,117933,111006
1766327526.9373546,118533,111373
1766327526.9484382,118533,111373
1766327526.9595222,118533,111373
1766327526.9705887,118359,111215
1766327526.9816303,118359,111215
1766327526.992678,118359,111215
1766327527.0037177,118040,111049
1766327527.0147786,118437,111250
1766327527.0258331,118437,111250
1766327527.0368721,118437,111250
1766327527.049402,118055,111068
1766327527.0606751,118492,111260
1766327527.0718782,118492,111260
1766327527.0830135,118109,111088
1766327527.0941253,118558,111310
1766327527.1052463,118558,111310
1766327527.1164343,118558,111310
1766327527.1274776,118217,111124
1766327527.1385133,118624,111349
1766327527.1495547,118624,111349
1766327527.160634,118305,111174
1766327527.1716363,118696,111350
1766327527.1826181,118696,111350
1766327527.1936193,118696,111350
1766327527.204598,118416,111217
1766327527.2155848,118542,111259
1766327527.2265759,118542,111259
1766327527.2375565,118542,111259
1766327527.2485337,118542,111259
1766327527.2595088,118098,111080
1766327527.270578,118098,111080
1766327527.281622,118583,111281
1766327527.2926662,117881,110984
1766327527.3037047,117881,110984
1766327527.3147638,117881,110984
1766327527.325827,118641,111302
1766327527.3368797,117806,110978
1766327527.3479276,117806,110978
1766327527.3589668,118693,111306
1766327527.370047,117839,110992
1766327527.3811414,117839,110992
1766327527.3921914,117839,110992
1766327527.4032347,118799,111368
1766327527.4143078,117924,111048
1766327527.425369,117924,111048
1766327527.4364119,117924,111048
1766327527.447456,118064,111079
1766327527.4584947,118064,111079
1766327527.4695663,118064,111079
1766327527.4806244,118304,111141
1766327527.4916728,118112,111104
1766327527.50271,118112,111104
1766327527.5137541,118112,111104
1766327527.5248117,117896,110971
1766327527.5358577,118060,111083
1766327527.546932,118060,111083
1766327527.5579727,117731,110902
1766327527.5691047,118111,111094
1766327527.580183,118111,111094
1766327527.5913312,118111,111094
1766327527.602457,117748,110917
1766327527.6135507,118190,111132
1766327527.624611,118190,111132
1766327527.6356573,117789,110952
1766327527.6466975,118273,111168
1766327527.6577392,118273,111168
1766327527.6688795,118273,111168
1766327527.6799204,117865,110968
1766327527.6909502,118342,111210
1766327527.701974,118342,111210
1766327527.7129974,118342,111210
1766327527.7240453,117999,111008
1766327527.7350752,118472,111211
1766327527.746113,118472,111211
1766327527.7571301,117987,111031
1766327527.7682037,118537,111263
1766327527.7792614,118537,111263
1766327527.790302,118537,111263
1766327527.8013408,118000,111015
1766327527.812377,118583,111275
1766327527.8234587,118583,111275
1766327527.8345103,118072,111060
1766327527.8455513,118664,111322
1766327527.8565872,118664,111322
1766327527.8676426,118664,111322
1766327527.8787134,118149,111082
1766327527.889782,118743,111360
1766327527.900838,118743,111360
1766327527.9118795,118743,111360
1766327527.92295,118254,111134
1766327527.9340024,118714,111331
1766327527.9450552,118714,111331
1766327527.9560943,118380,111181
1766327527.9671483,118360,111176
1766327527.9782326,118360,111176
1766327527.9892719,118360,111176
1766327528.0003116,118480,111217
1766327528.011352,117863,111017
1766327528.0224018,117863,111017
1766327528.0334516,118554,111239
1766327528.0444922,117832,110964
1766327528.0563612,117832,110964
1766327528.0675278,117832,110964
1766327528.078665,118618,111273
1766327528.089681,117808,110952
1766327528.1006927,117808,110952
1766327528.111702,117808,110952
1766327528.1227214,118672,111304
1766327528.1337316,117788,110938
1766327528.14476,117788,110938
1766327528.1557672,118747,111319
1766327528.1667852,117933,111006
1766327528.177849,117933,111006
1766327528.1889727,117933,111006
1766327528.200107,118804,111346
1766327528.2111583,117998,111024
1766327528.2222257,117998,111024
1766327528.2332778,118653,111275
1766327528.2443523,118040,111049
1766327528.2553978,118040,111049
1766327528.2664475,118040,111049
1766327528.2774825,118105,111040
1766327528.2885284,118055,111068
1766327528.2995691,118055,111068
1766327528.3106046,118055,111068
1766327528.3216562,117831,110931
1766327528.3327086,118109,111088
1766327528.3437586,118109,111088
1766327528.3548017,117774,110916
1766327528.3658597,118217,111124
1766327528.3769176,118217,111124
1766327528.388025,118217,111124
1766327528.399083,117788,110933
1766327528.410122,118305,111174
1766327528.4211862,118305,111174
1766327528.4322352,117803,110916
1766327528.443278,118416,111217
1766327528.4543114,118416,111217
1766327528.465367,118416,111217
1766327528.4764106,117981,111007
1766327528.4874468,118542,111259
1766327528.4984872,118542,111259
1766327528.5095246,118542,111259
1766327528.520577,118542,111259
1766327528.53162,118583,111281
1766327528.5426662,118583,111281
1766327528.553702,118038,111025
1766327528.5647542,118641,111302
1766327528.5757911,118641,111302
1766327528.5868266,118641,111302
1766327528.5980506,118068,111044
1766327528.6091428,118693,111306
1766327528.6202087,118693,111306
1766327528.6312497,118104,111054
1766327528.642287,118799,111368
1766327528.6536164,118799,111368
1766327528.664723,118799,111368
1766327528.6757798,118268,111121
1766327528.686819,118735,111303
1766327528.6979346,118735,111303
1766327528.7089608,118414,111188
1766327528.720003,118304,111141
1766327528.731025,118304,111141
1766327528.7420578,118304,111141
1766327528.7531152,118504,111227
1766327528.7641664,117896,110971
1766327528.775196,117896,110971
1766327528.786215,117896,110971
1766327528.7972903,118617,111247
1766327528.8083334,117731,110902
1766327528.8194008,117731,110902
1766327528.8304412,118666,111307
1766327528.8414783,117748,110917
1766327528.852515,117748,110917
1766327528.8635545,117748,110917
1766327528.8746212,118728,111307
1766327528.8856666,117789,110952
1766327528.896704,117789,110952
1766327528.907774,118818,111348
1766327528.9188383,117865,110968
1766327528.9298813,117865,110968
1766327528.940936,117865,110968
1766327528.9520006,118861,111356
1766327528.963051,117999,111008
1766327528.9741158,117999,111008
1766327528.9851565,117999,111008
1766327528.9961932,118771,111306
1766327529.0072594,117987,111031
1766327529.018311,117987,111031
1766327529.029349,118288,111093
1766327529.0403852,118000,111015
1766327529.0515943,118000,111015
1766327529.0631914,118000,111015
1766327529.0743468,117971,110979
1766327529.085398,118072,111060
1766327529.0964496,118072,111060
